Name,Type,Master,X,Y
FE_DBTC1928_net_64960,inst,INVxp67_ASAP7_75t_SL,54.378,80.946
FE_DBTC1927_net_61111,inst,INVxp67_ASAP7_75t_R,42.444,114.966
FE_DBTC1926_net_126138,inst,INVx1_ASAP7_75t_SL,55.35,88.506
FE_DBTC1925_FE_RN_835_0,inst,INVxp67_ASAP7_75t_SL,57.24,93.366
FE_DBTC1924_net_72144,inst,INVxp67_ASAP7_75t_SL,80.622,97.146
FE_DBTC1923_FE_RN_4006_0,inst,INVxp67_ASAP7_75t_SL,38.178,91.206
FE_DBTC1922_net_59694,inst,INVx1_ASAP7_75t_L,40.014,110.646
FE_DBTC1921_FE_RN_3921_0,inst,INVxp67_ASAP7_75t_SL,57.402,80.946
FE_DBTC1920_net_64322,inst,INVx2_ASAP7_75t_SL,65.286,77.166
FE_DBTC1919_net_125827,inst,INVxp67_ASAP7_75t_SL,56.538,102.546
FE_DBTC1918_FE_RN_3890_0,inst,INVxp67_ASAP7_75t_SL,37.314,90.126
FE_DBTC1917_net_63096,inst,INVxp67_ASAP7_75t_R,50.814,70.146
FE_DBTC1916_net_62367,inst,INVxp67_ASAP7_75t_R,46.656,78.246
FE_DBTC1915_net_63968,inst,INVx1_ASAP7_75t_SL,36.774,76.086
FE_DBTC1914_net_126512,inst,INVxp67_ASAP7_75t_SL,79.704,94.446
FE_DBTC1913_net_62482,inst,INVxp33_ASAP7_75t_R,46.224,82.566
FE_DBTC1912_net_125924,inst,INVxp67_ASAP7_75t_R,64.53,83.106
FE_DBTC1911_net_62573,inst,INVxp33_ASAP7_75t_R,49.41,76.626
FE_DBTC1910_net_71743,inst,INVxp33_ASAP7_75t_R,89.586,97.686
FE_DBTC1909_net_70520,inst,INVxp33_ASAP7_75t_R,80.568,93.906
FE_DBTC1908_net_65313,inst,INVx1_ASAP7_75t_SL,52.758,82.566
FE_DBTC1907_net_125706,inst,INVx1_ASAP7_75t_L,36.504,83.106
FE_DBTC1906_net_126147,inst,INVxp67_ASAP7_75t_SL,39.96,89.586
FE_DBTC1905_net_56131,inst,INVxp67_ASAP7_75t_R,1.08,100.926
FE_DBTC1904_net_3707,inst,INVx1_ASAP7_75t_SL,185.328,117.126
FE_DBTC1903_net_5073,inst,INVxp67_ASAP7_75t_SL,5.022,168.966
FE_DBTC1902_net_78008,inst,INVxp67_ASAP7_75t_R,35.316,48.546
FE_DBTC1901_net_68918,inst,INVxp67_ASAP7_75t_SL,84.564,74.466
FE_DBTC1900_net_93248,inst,INVx1_ASAP7_75t_SL,52.974,4.266
FE_DBTC1899_net_4537,inst,INVx2_ASAP7_75t_SL,185.328,118.746
FE_DBTC1898_net_16586,inst,INVx8_ASAP7_75t_SL,69.12,122.526
FE_DBTC1897_net_51224,inst,INVxp33_ASAP7_75t_R,42.876,104.166
FE_DBTC1896_FE_RN_2000_0,inst,INVxp67_ASAP7_75t_SL,93.852,31.806
FE_DBTC1895_net_52450,inst,INVx2_ASAP7_75t_SL,1.35,133.866
FE_DBTC1894_FE_RN_1832_0,inst,INVxp67_ASAP7_75t_SL,7.56,160.326
FE_DBTC1893_net_76822,inst,INVxp33_ASAP7_75t_R,19.818,39.906
FE_DBTC1892_FE_RN_1694_0,inst,INVxp67_ASAP7_75t_SL,88.506,91.206
FE_DBTC1891_FE_RN_1670_0,inst,INVx1_ASAP7_75t_SL,89.532,89.046
FE_DBTC1890_net_56953,inst,INVxp33_ASAP7_75t_R,18.738,112.266
FE_DBTC1889_net_48793,inst,INVxp67_ASAP7_75t_SL,86.13,22.626
FE_DBTC1888_net_61474,inst,INVx3_ASAP7_75t_L,53.676,102.546
FE_DBTC1887_net_63455,inst,INVx2_ASAP7_75t_SL,50.922,64.206
FE_DBTC1886_net_62466,inst,INVxp67_ASAP7_75t_R,45.954,78.786
FE_DBTC1885_net_125934,inst,INVx5_ASAP7_75t_SL,61.722,94.986
FE_DBTC1884_FE_OCPN132307_FE_OFN126735_net_62334,inst,INVxp33_ASAP7_75t_R,43.848,75.546
FE_DBTC1883_net_62457,inst,INVx2_ASAP7_75t_SL,42.228,79.326
FE_DBTC1882_net_125660,inst,INVx2_ASAP7_75t_SL,56.16,87.426
FE_DBTC1881_net_125637,inst,INVxp67_ASAP7_75t_R,55.998,94.446
FE_DBTC1880_net_61013,inst,INVx2_ASAP7_75t_SL,46.44,106.866
FE_DBTC1879_net_126039,inst,INVx5_ASAP7_75t_SL,36.99,88.506
FE_DBTC1878_FE_OFN128600_net_63359,inst,INVx2_ASAP7_75t_SL,65.826,102.006
FE_DBTC1877_net_64314,inst,INVxp67_ASAP7_75t_SL,37.746,69.606
FE_DBTC1876_net_62542,inst,INVx1_ASAP7_75t_SL,51.138,98.226
FE_DBTC1875_FE_OFN128520_net_125818,inst,INVx6_ASAP7_75t_SL,27.648,72.846
FE_DBTC1874_net_124242,inst,INVx1_ASAP7_75t_L,53.622,77.166
FE_DBTC1873_net_62613,inst,INVx4_ASAP7_75t_SL,37.854,77.706
FE_DBTC1872_net_62125,inst,INVx2_ASAP7_75t_L,54.054,114.426
FE_DBTC1871_net_62551,inst,INVx1_ASAP7_75t_SL,59.832,90.666
FE_DBTC1870_net_126152,inst,INVx1_ASAP7_75t_SL,49.194,87.426
FE_DBTC1869_FE_OFN52681_net_66704,inst,INVx2_ASAP7_75t_SL,62.478,70.686
FE_DBTC1868_FE_OCPN132123_net_62473,inst,INVx4_ASAP7_75t_SL,46.872,74.466
FE_DBTC1867_net_71889,inst,INVx1_ASAP7_75t_L,93.42,96.066
FE_DBTC1866_net_62287,inst,INVx2_ASAP7_75t_SL,48.33,70.686
FE_DBTC1865_net_64434,inst,INVx2_ASAP7_75t_SL,49.95,64.746
FE_DBTC1864_net_61231,inst,INVx2_ASAP7_75t_SL,45.198,112.266
FE_DBTC1863_net_61380,inst,INVxp67_ASAP7_75t_SL,57.51,98.766
FE_DBTC1862_net_125951,inst,INVx1_ASAP7_75t_SL,33.426,81.486
FE_DBTC1861_net_60991,inst,INVx3_ASAP7_75t_SL,44.01,102.006
FE_DBTC1860_net_56586,inst,INVxp33_ASAP7_75t_R,10.53,72.306
FE_DBTC1859_net_125712,inst,INVx1_ASAP7_75t_L,38.664,76.626
FE_DBTC1858_net_125740,inst,INVx8_ASAP7_75t_SL,48.816,93.906
FE_DBTC1857_net_73763,inst,INVx2_ASAP7_75t_SL,71.928,72.846
FE_DBTC1856_net_62310,inst,INVxp67_ASAP7_75t_SL,42.444,78.786
FE_DBTC1855_net_65115,inst,INVx1_ASAP7_75t_L,33.156,87.966
FE_DBTC1854_net_62803,inst,INVx1_ASAP7_75t_L,49.572,82.026
FE_DBTC1853_net_13634,inst,INVx2_ASAP7_75t_SL,103.842,39.906
FE_DBTC1852_net_12847,inst,INVxp67_ASAP7_75t_R,96.984,44.766
FE_DBTC1851_FE_OFN126882_n,inst,INVx2_ASAP7_75t_SL,45.684,101.466
FE_DBTC1850_net_66315,inst,INVxp33_ASAP7_75t_R,35.316,91.746
FE_DBTC1849_FE_OFN52516_net_42658,inst,INVxp67_ASAP7_75t_R,81.324,111.726
FE_DBTC1848_net_60165,inst,INVx2_ASAP7_75t_L,28.674,102.006
FE_DBTC1847_FE_OFN128372_net_60350,inst,INVx2_ASAP7_75t_SL,26.676,105.246
FE_DBTC1846_net_61139,inst,INVx1_ASAP7_75t_SL,47.196,113.346
FE_DBTC1845_net_51233,inst,INVxp67_ASAP7_75t_R,13.23,119.286
FE_DBTC1844_net_125774,inst,INVx2_ASAP7_75t_SL,51.192,103.086
FE_DBTC1843_net_16675,inst,INVx2_ASAP7_75t_SL,68.58,69.606
FE_DBTC1842_net_56755,inst,INVx2_ASAP7_75t_SL,10.638,101.466
FE_DBTC1841_net_108559,inst,INVx1_ASAP7_75t_SL,174.258,11.286
FE_DBTC1840_net_6042,inst,INVx3_ASAP7_75t_SL,62.64,35.586
FE_DBTC1839_net_2558,inst,INVxp67_ASAP7_75t_R,180.846,134.946
FE_DBTC1838_net_1788,inst,INVx1_ASAP7_75t_L,184.572,17.766
FE_DBTC1837_net_48860,inst,INVx1_ASAP7_75t_L,108.27,17.226
FE_DBTC1836_net_68707,inst,INVx1_ASAP7_75t_R,83.808,77.706
FE_DBTC1835_net_69058,inst,INVx1_ASAP7_75t_SL,95.094,100.926
FE_DBTC1834_net_87663,inst,INVx1_ASAP7_75t_R,31.374,28.566
FE_DBTC1833_net_93589,inst,INVxp33_ASAP7_75t_R,138.24,175.986
FE_DBTC1832_net_721,inst,INVxp33_ASAP7_75t_R,183.978,45.306
FE_DBTC1831_net_4579,inst,INVx1_ASAP7_75t_SL,181.872,16.146
FE_DBTC1830_net_76142,inst,INVx2_ASAP7_75t_L,35.748,50.166
FE_RC_30723_0,inst,AOI211x1_ASAP7_75t_SL,89.748,93.906
FE_RC_14600_0_dup,inst,AOI21xp5_ASAP7_75t_SL,89.262,89.856
FE_RC_30722_0,inst,OR2x2_ASAP7_75t_SL,59.076,102.276
FE_RC_30721_0,inst,OAI21x1_ASAP7_75t_SL,59.616,102.276
FE_RC_30720_0,inst,OA21x2_ASAP7_75t_L,93.96,97.686
FE_RC_30719_0,inst,XNOR2x1_ASAP7_75t_SL,94.338,97.686
FE_RC_30718_0,inst,NOR3x2_ASAP7_75t_SL,59.13,95.526
FE_RC_30717_0,inst,NOR2x2_ASAP7_75t_SL,67.176,106.596
FE_RC_30716_0,inst,OAI21xp5_ASAP7_75t_SL,66.906,106.596
FE_RC_30715_0,inst,AND2x4_ASAP7_75t_SL,47.682,73.656
FE_RC_30714_0,inst,AND2x4_ASAP7_75t_SL,47.412,73.926
FE_RC_30713_0,inst,INVx1_ASAP7_75t_SL,67.932,107.676
FE_RC_30712_0,inst,AOI21x1_ASAP7_75t_SL,67.77,107.406
FE_RC_30710_0,inst,AOI21xp5_ASAP7_75t_SL,52.488,108.486
FE_RC_30709_0,inst,AND2x2_ASAP7_75t_SL,52.758,108.486
FE_RC_30708_0,inst,AND2x4_ASAP7_75t_SL,39.852,75.546
FE_RC_30707_0,inst,AND2x2_ASAP7_75t_SL,40.068,75.276
FE_RC_30706_0,inst,OAI22xp5_ASAP7_75t_SL,50.49,111.726
FE_RC_30705_0,inst,NAND4xp25_ASAP7_75t_L,56.106,100.656
FE_RC_30704_0,inst,INVx1_ASAP7_75t_SL,55.836,102.546
FE_RC_30703_0,inst,AND2x4_ASAP7_75t_SL,55.998,100.116
FE_RC_30702_0,inst,AOI31xp67_ASAP7_75t_SL,55.782,101.196
FE_RC_30701_0,inst,INVxp67_ASAP7_75t_SL,38.178,92.826
FE_RC_30700_0,inst,AOI21xp5_ASAP7_75t_SL,38.016,91.476
FE_RC_30699_0,inst,AO21x1_ASAP7_75t_SL,38.394,91.746
FE_RC_30698_0,inst,AOI21xp5_ASAP7_75t_SL,68.148,101.466
FE_RC_30696_0,inst,NAND3xp33_ASAP7_75t_SL,68.202,102.006
FE_RC_30695_0,inst,OAI22x1_ASAP7_75t_SL,38.448,76.896
FE_RC_30694_0,inst,OA21x2_ASAP7_75t_SL,53.19,75.006
FE_RC_30691_0,inst,INVxp67_ASAP7_75t_SL,68.04,102.006
FE_RC_30690_0,inst,OR2x2_ASAP7_75t_SL,68.364,100.926
FE_RC_30688_0,inst,OAI22x1_ASAP7_75t_SL,50.598,96.606
FE_RC_26644_0_dup,inst,NAND4xp75_ASAP7_75t_SL,52.542,85.266
FE_RC_17930_0_dup,inst,AOI211x1_ASAP7_75t_SL,54.378,77.436
FE_RC_22666_0_dup,inst,AOI21x1_ASAP7_75t_SL,55.728,106.326
FE_RC_20617_0_dup,inst,OAI21xp5_ASAP7_75t_SL,54.486,113.886
FE_RC_30687_0,inst,AOI21x1_ASAP7_75t_SL,45.522,71.226
FE_RC_30686_0,inst,NAND4xp25_ASAP7_75t_SL,56.484,102.276
FE_RC_30685_0,inst,NOR2xp33_ASAP7_75t_SL,53.676,82.566
FE_RC_30684_0,inst,NAND4xp25_ASAP7_75t_SL,53.892,82.836
inst_84974_dup,inst,AOI22xp33_ASAP7_75t_R,45.468,81.216
FE_RC_28218_0_dup,inst,AND3x2_ASAP7_75t_SL,57.078,83.646
FE_RC_30683_0,inst,OR2x2_ASAP7_75t_R,30.78,96.066
FE_RC_30682_0,inst,INVxp33_ASAP7_75t_R,31.104,96.606
FE_RC_30679_0,inst,OAI21xp5_ASAP7_75t_SL,31.59,97.416
FE_RC_30678_0,inst,OAI31xp67_ASAP7_75t_SL,31.104,96.066
FE_RC_30676_0,inst,AOI21xp5_ASAP7_75t_SL,38.394,107.676
FE_RC_30675_0,inst,NAND2x1_ASAP7_75t_SL,37.854,106.326
FE_RC_28493_0_dup,inst,OA22x2_ASAP7_75t_SL,49.464,80.136
FE_RC_4434_0_dup,inst,OA21x2_ASAP7_75t_SL,48.87,92.556
FE_RC_30674_0,inst,OA21x2_ASAP7_75t_SL,41.364,87.966
FE_RC_30673_0,inst,NAND2xp5_ASAP7_75t_SL,63.612,72.576
FE_RC_30672_0,inst,INVx1_ASAP7_75t_R,63.666,72.036
FE_RC_30671_0,inst,NOR2xp67_ASAP7_75t_SL,63.828,72.306
FE_RC_30670_0,inst,AND2x2_ASAP7_75t_SL,64.152,72.306
FE_RC_18629_0_dup,inst,AOI211x1_ASAP7_75t_SL,67.122,75.276
FE_RC_30668_0,inst,OAI21x1_ASAP7_75t_SL,60.804,77.436
FE_RC_30667_0,inst,OR2x2_ASAP7_75t_SL,63.666,78.516
FE_RC_30666_0,inst,AOI22x1_ASAP7_75t_SL,55.944,108.216
FE_RC_30665_0,inst,AND2x2_ASAP7_75t_SL,70.416,83.376
FE_RC_30664_0,inst,AOI211x1_ASAP7_75t_SL,70.74,83.376
FE_RC_30663_0,inst,OAI22x1_ASAP7_75t_SL,71.28,84.726
FE_RC_30661_0,inst,NAND3xp33_ASAP7_75t_SL,40.77,108.486
FE_RC_30658_0,inst,OAI21xp5_ASAP7_75t_SL,54.594,92.286
FE_RC_30657_0,inst,NAND3x1_ASAP7_75t_SL,54.594,94.716
FE_RC_30656_0,inst,INVx2_ASAP7_75t_SL,44.712,90.666
FE_RC_30655_0,inst,AOI21x1_ASAP7_75t_SL,45.36,90.396
FE_RC_30654_0,inst,OR2x2_ASAP7_75t_R,44.874,76.086
FE_RC_30653_0,inst,OAI211xp5_ASAP7_75t_SL,46.278,76.086
FE_RC_30652_0,inst,OAI22x1_ASAP7_75t_SL,29.322,73.656
FE_RC_30650_0,inst,AOI22xp33_ASAP7_75t_SL,42.39,76.626
FE_RC_30649_0,inst,AND2x2_ASAP7_75t_SL,42.768,76.626
FE_RC_30648_0,inst,NAND3x1_ASAP7_75t_SL,63.72,93.366
FE_RC_30647_0,inst,AND2x4_ASAP7_75t_SL,62.478,94.446
FE_RC_30646_0,inst,NAND2x2_ASAP7_75t_SL,62.694,93.366
FE_RC_30645_0,inst,AND2x4_ASAP7_75t_SL,60.912,87.696
FE_RC_30644_0,inst,OAI211xp5_ASAP7_75t_SL,55.134,107.136
FE_RC_30643_0,inst,NAND2xp5_ASAP7_75t_L,55.134,107.406
FE_RC_30642_0,inst,AOI22x1_ASAP7_75t_SL,66.96,103.086
FE_RC_30641_0,inst,OAI211xp5_ASAP7_75t_SL,14.364,97.416
FE_RC_13029_0_dup,inst,NAND2x1p5_ASAP7_75t_SL,61.236,84.996
FE_RC_30640_0,inst,AND2x2_ASAP7_75t_SL,39.744,97.416
FE_RC_30639_0,inst,AND2x2_ASAP7_75t_R,39.474,91.476
FE_RC_30638_0,inst,AOI31xp67_ASAP7_75t_L,39.798,97.686
FE_RC_30637_0,inst,INVx2_ASAP7_75t_SL,43.2,78.516
FE_RC_30636_0,inst,OA211x2_ASAP7_75t_L,43.416,78.516
FE_RC_30635_0,inst,OR2x2_ASAP7_75t_SL,55.458,105.516
FE_RC_30634_0,inst,NAND3x1_ASAP7_75t_SL,55.782,105.516
FE_RC_30633_0,inst,OAI211xp5_ASAP7_75t_SL,41.148,93.906
FE_RC_30632_0,inst,NAND2xp33_ASAP7_75t_L,41.148,94.986
FE_RC_30631_0,inst,NAND4xp25_ASAP7_75t_SL,41.418,95.526
FE_RC_30630_0,inst,OR2x6_ASAP7_75t_SL,52.65,86.076
FE_RC_30629_0,inst,OAI21x1_ASAP7_75t_SL,54.216,85.536
FE_RC_30628_0,inst,NOR2xp33_ASAP7_75t_SL,40.5,90.666
FE_RC_30627_0,inst,NAND2xp33_ASAP7_75t_L,39.528,89.046
FE_RC_30626_0,inst,INVxp33_ASAP7_75t_R,40.014,90.666
FE_RC_30625_0,inst,NAND2xp5_ASAP7_75t_SL,40.068,88.776
FE_RC_30624_0,inst,OAI21x1_ASAP7_75t_SL,40.23,89.046
FE_RC_30623_0,inst,AOI31xp67_ASAP7_75t_SL,69.12,90.396
FE_RC_30622_0,inst,INVxp33_ASAP7_75t_R,65.61,88.506
FE_RC_30621_0,inst,NAND2xp5_ASAP7_75t_SL,65.394,89.046
FE_RC_30620_0,inst,AO31x2_ASAP7_75t_SL,65.556,88.776
FE_RC_30619_0,inst,NAND3xp33_ASAP7_75t_R,104.22,65.016
FE_RC_30618_0,inst,AO21x1_ASAP7_75t_SL,70.524,92.016
FE_RC_30617_0,inst,NOR2x1p5_ASAP7_75t_SL,70.848,92.016
FE_RC_30616_0,inst,AO21x1_ASAP7_75t_SL,70.848,93.366
FE_RC_30614_0,inst,NAND3x2_ASAP7_75t_SL,50.814,79.056
FE_RC_30612_0,inst,OR2x2_ASAP7_75t_SL,52.542,84.456
FE_RC_30611_0,inst,AO31x2_ASAP7_75t_SL,49.41,78.786
FE_RC_17102_0_dup,inst,AND3x1_ASAP7_75t_SL,33.372,110.376
FE_RC_30609_0,inst,OAI21x1_ASAP7_75t_SL,44.766,78.786
FE_RC_30608_0,inst,OR2x6_ASAP7_75t_SL,44.388,74.466
FE_RC_30607_0,inst,NOR2xp33_ASAP7_75t_SL,42.768,8.856
FE_RC_30606_0,inst,AND2x2_ASAP7_75t_SL,42.768,9.396
FE_RC_30605_0,inst,OR2x2_ASAP7_75t_SL,42.876,9.126
FE_RC_30604_0,inst,INVxp67_ASAP7_75t_SL,75.384,121.176
FE_RC_30602_0,inst,OAI31xp67_ASAP7_75t_SL,75.33,122.256
FE_RC_30600_0,inst,NOR2xp33_ASAP7_75t_L,44.982,67.986
FE_RC_30599_0,inst,AND2x2_ASAP7_75t_SL,45.36,68.256
FE_RC_4803_0_dup,inst,OR2x2_ASAP7_75t_SL,43.578,81.756
FE_RC_30598_0,inst,INVxp33_ASAP7_75t_R,60.75,108.486
FE_RC_30597_0,inst,OAI21xp5_ASAP7_75t_L,56.808,112.536
FE_RC_28228_0_dup,inst,OAI211xp5_ASAP7_75t_SL,63.882,102.816
FE_RC_30596_0,inst,AND2x2_ASAP7_75t_L,68.526,85.536
FE_RC_30595_0,inst,NAND2xp5_ASAP7_75t_SL,68.904,84.996
FE_RC_30594_0,inst,AOI211xp5_ASAP7_75t_SL,67.716,84.996
FE_RC_30593_0,inst,AOI21xp5_ASAP7_75t_SL,36.828,92.016
FE_RC_30591_0,inst,NAND2xp5_ASAP7_75t_SL,37.206,92.556
FE_RC_30590_0,inst,NAND3xp33_ASAP7_75t_SL,37.584,93.096
FE_RC_30589_0,inst,AND2x2_ASAP7_75t_R,37.044,93.366
FE_RC_30588_0,inst,AND2x2_ASAP7_75t_SL,37.26,93.096
FE_RC_30587_0,inst,OR2x2_ASAP7_75t_L,39.744,98.226
FE_RC_30586_0,inst,OAI211xp5_ASAP7_75t_SL,39.852,98.496
FE_RC_30585_0,inst,AOI21x1_ASAP7_75t_SL,69.768,93.366
FE_RC_30584_0,inst,NOR2x2_ASAP7_75t_SL,69.39,93.096
FE_RC_30583_0,inst,OA22x2_ASAP7_75t_SL,40.176,84.726
FE_RC_27374_0_dup,inst,OAI21x1_ASAP7_75t_SL,45.522,79.326
FE_RC_30092_0_dup,inst,AO21x1_ASAP7_75t_SL,33.156,90.396
FE_RC_30582_0,inst,OAI22x1_ASAP7_75t_SL,63.936,84.456
FE_RC_30581_0,inst,AO21x1_ASAP7_75t_SL,46.17,65.016
FE_RC_30580_0,inst,OAI211xp5_ASAP7_75t_SL,43.47,63.936
FE_RC_30579_0,inst,OR2x2_ASAP7_75t_R,71.874,90.936
FE_RC_30578_0,inst,NOR2xp67_ASAP7_75t_SL,71.712,90.666
FE_RC_30577_0,inst,INVx2_ASAP7_75t_SL,38.88,89.046
FE_RC_30576_0,inst,NOR3x1_ASAP7_75t_SL,38.502,88.776
FE_RC_30575_0,inst,INVx1_ASAP7_75t_R,47.898,80.136
FE_RC_30573_0,inst,OAI21x1_ASAP7_75t_L,50.436,76.086
FE_RC_30572_0,inst,OAI21x1_ASAP7_75t_SL,50.868,76.356
FE_RC_30571_0,inst,AOI22xp5_ASAP7_75t_SL,36.774,77.166
FE_RC_30570_0,inst,OAI31xp33_ASAP7_75t_SL,42.39,71.226
FE_RC_30569_0,inst,OR2x2_ASAP7_75t_L,64.854,75.276
FE_RC_30568_0,inst,OAI22x1_ASAP7_75t_SL,64.854,75.546
FE_RC_30567_0,inst,INVx1_ASAP7_75t_SL,45.738,78.786
FE_RC_30565_0,inst,NAND2x1p5_ASAP7_75t_SL,45.792,78.516
FE_RC_30563_0,inst,NAND2xp5_ASAP7_75t_SL,45.738,78.246
FE_RC_30562_0,inst,AOI21x1_ASAP7_75t_SL,45.684,76.086
FE_RC_30560_0,inst,AOI31xp33_ASAP7_75t_SL,40.014,97.146
FE_RC_30559_0,inst,AND2x2_ASAP7_75t_SL,41.094,97.416
FE_RC_30557_0,inst,OAI22x1_ASAP7_75t_SL,47.466,79.326
FE_RC_30556_0,inst,OAI21xp33_ASAP7_75t_R,37.854,72.306
FE_RC_30555_0,inst,INVxp33_ASAP7_75t_R,37.746,72.846
FE_RC_30554_0,inst,AOI21xp5_ASAP7_75t_SL,37.8,73.116
FE_RC_30553_0,inst,INVxp67_ASAP7_75t_R,44.064,76.896
FE_RC_30552_0,inst,OAI21x1_ASAP7_75t_SL,44.928,78.246
FE_RC_30551_0,inst,AND2x4_ASAP7_75t_SL,44.496,76.626
FE_RC_30550_0,inst,AO21x1_ASAP7_75t_R,62.964,75.816
FE_RC_30548_0,inst,AOI21x1_ASAP7_75t_SL,63.288,75.816
FE_RC_30547_0,inst,NOR2x1_ASAP7_75t_SL,60.804,75.006
FE_RC_21518_0_dup,inst,AO211x2_ASAP7_75t_SL,52.488,87.696
FE_RC_30546_0,inst,OR2x2_ASAP7_75t_SL,55.35,107.406
FE_RC_30545_0,inst,OR2x2_ASAP7_75t_SL,55.674,106.596
FE_RC_30544_0,inst,AOI21xp5_ASAP7_75t_SL,55.458,107.136
FE_RC_30542_0,inst,OR2x2_ASAP7_75t_R,59.778,72.576
FE_RC_30541_0,inst,OR2x2_ASAP7_75t_R,60.156,72.306
FE_RC_30540_0,inst,OR2x2_ASAP7_75t_R,59.832,72.306
FE_RC_30539_0,inst,OAI211xp5_ASAP7_75t_SL,60.102,72.576
FE_RC_30538_0,inst,AND2x2_ASAP7_75t_R,50.112,97.956
FE_RC_30537_0,inst,AOI211xp5_ASAP7_75t_L,50.382,98.226
FE_RC_30536_0,inst,AOI21xp5_ASAP7_75t_SL,28.998,55.836
FE_RC_30535_0,inst,OAI22xp5_ASAP7_75t_SL,29.43,55.836
FE_RC_30534_0,inst,OR2x2_ASAP7_75t_R,45.468,67.986
FE_RC_30533_0,inst,INVxp67_ASAP7_75t_SL,46.062,67.716
FE_RC_30532_0,inst,OAI21x1_ASAP7_75t_SL,45.63,67.716
FE_RC_8126_0_dup,inst,NAND2xp5_ASAP7_75t_SL,94.23,97.416
FE_RC_30531_0,inst,AND2x2_ASAP7_75t_R,103.626,65.016
FE_RC_30530_0,inst,NAND3xp33_ASAP7_75t_R,103.95,65.016
FE_RC_13204_0_dup,inst,AOI22x1_ASAP7_75t_SL,45.468,89.856
FE_RC_30526_0,inst,AND2x2_ASAP7_75t_R,68.526,98.766
FE_RC_30525_0,inst,NAND3x1_ASAP7_75t_SL,68.85,98.766
FE_RC_30524_0,inst,NOR3x2_ASAP7_75t_SL,58.05,84.186
FE_RC_30523_0,inst,OAI211xp5_ASAP7_75t_SL,53.676,95.256
FE_RC_30522_0,inst,OAI211xp5_ASAP7_75t_SL,54.918,100.656
FE_RC_30520_0,inst,AO22x1_ASAP7_75t_R,54.648,94.176
FE_RC_30519_0,inst,NAND2xp5_ASAP7_75t_L,50.922,93.906
FE_RC_30517_0,inst,OAI21x1_ASAP7_75t_SL,55.188,94.176
FE_RC_30516_0,inst,NAND3xp33_ASAP7_75t_SL,37.908,54.756
FE_RC_30515_0,inst,AOI21x1_ASAP7_75t_SL,38.124,54.216
FE_RC_30514_0,inst,OAI22x1_ASAP7_75t_SL,62.37,100.926
FE_RC_30513_0,inst,NAND2xp5_ASAP7_75t_SL,33.912,91.206
FE_RC_30512_0,inst,AND2x2_ASAP7_75t_SL,33.588,91.206
FE_RC_30511_0,inst,OR2x2_ASAP7_75t_L,50.22,75.546
FE_RC_30510_0,inst,OAI211xp5_ASAP7_75t_SL,50.544,75.546
FE_RC_30509_0,inst,AOI21x1_ASAP7_75t_SL,52.92,73.116
FE_RC_30506_0,inst,AND2x2_ASAP7_75t_L,67.932,84.726
FE_RC_30505_0,inst,NAND2xp5_ASAP7_75t_SL,67.716,84.726
FE_RC_30504_0,inst,NAND2xp33_ASAP7_75t_R,67.878,85.536
FE_RC_30503_0,inst,AO21x1_ASAP7_75t_SL,67.824,85.266
FE_RC_30501_0,inst,INVxp67_ASAP7_75t_SL,65.772,88.506
FE_RC_30498_0,inst,AOI22xp5_ASAP7_75t_SL,46.656,65.826
FE_RC_30497_0,inst,AOI22x1_ASAP7_75t_SL,41.148,81.486
FE_RC_30496_0,inst,INVxp33_ASAP7_75t_R,47.952,70.146
FE_RC_30495_0,inst,INVxp33_ASAP7_75t_R,48.438,67.716
FE_RC_30494_0,inst,OAI22xp33_ASAP7_75t_R,48.168,68.256
FE_RC_30493_0,inst,AND2x2_ASAP7_75t_R,47.844,69.336
FE_RC_30492_0,inst,OAI22x1_ASAP7_75t_SL,43.632,99.846
FE_RC_30491_0,inst,OR2x2_ASAP7_75t_SL,91.908,96.336
FE_RC_30490_0,inst,OAI21x1_ASAP7_75t_SL,92.826,96.606
FE_RC_30488_0,inst,OA21x2_ASAP7_75t_SL,92.448,96.606
FE_RC_30487_0,inst,OAI21x1_ASAP7_75t_SL,92.772,96.336
FE_RC_30486_0,inst,AND2x4_ASAP7_75t_SL,93.204,95.796
FE_RC_30485_0,inst,AND2x2_ASAP7_75t_R,68.688,100.116
FE_RC_30484_0,inst,AOI21x1_ASAP7_75t_SL,69.012,100.116
FE_RC_30483_0,inst,AOI22xp5_ASAP7_75t_SL,43.632,104.166
FE_RC_28125_0_dup,inst,AND4x1_ASAP7_75t_SL,89.694,89.856
FE_RC_30481_0,inst,AO21x1_ASAP7_75t_SL,69.714,98.496
FE_RC_30480_0,inst,INVxp33_ASAP7_75t_R,31.59,97.146
FE_RC_30478_0,inst,OAI211xp5_ASAP7_75t_SL,31.374,98.226
FE_RC_30476_0,inst,AOI21xp5_ASAP7_75t_SL,26.73,104.166
FE_RC_30474_0,inst,OAI22xp33_ASAP7_75t_R,60.156,112.806
FE_RC_30473_0,inst,OR2x2_ASAP7_75t_L,60.48,112.806
FE_RC_30472_0,inst,INVxp33_ASAP7_75t_R,57.78,71.766
FE_RC_30471_0,inst,NAND2xp33_ASAP7_75t_R,57.51,67.986
FE_RC_30468_0,inst,OA211x2_ASAP7_75t_SL,57.132,70.416
FE_RC_30467_0,inst,AO22x1_ASAP7_75t_R,34.182,107.676
